,author_id,public_metrics,text,created_at,id
81,1255794072280842240,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}","@CarlosLGonzalez @TheBridge_Tech Yes, seguramente martes a la misma hora en todos lados :)",2022-06-26T14:14:30.000Z,1541062348970115072
82,49154622,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 3, 'quote_count': 0}",@HeavyMental_es @TheBridge_Tech Puta vida... Los sudacas nos jodemos... Me quedaré tomando mientras espero que tengan piedad de nosotros y lo publiquen en Youtube... Porque de Twitch no se nada,2022-06-26T14:12:25.000Z,1541061827169230848
83,1255794072280842240,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}","@CarlosLGonzalez @TheBridge_Tech Sí, vida real se llama.",2022-06-26T14:09:04.000Z,1541060983476584448
84,49154622,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",@HeavyMental_es @TheBridge_Tech No va en directo por ninguna plataforma!!???,2022-06-26T13:53:42.000Z,1541057117045530626
85,1493264171705765890,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",@HeavyMental_es @TheBridge_Tech https://t.co/TFD31c8i61,2022-06-26T13:19:57.000Z,1541048623261171718
86,1255794072280842240,"{'retweet_count': 7, 'reply_count': 6, 'like_count': 17, 'quote_count': 1}","🕣 TIC, TAC: MAÑANA os vemos a todos a las 7.30pm en nuestro evento en directo en MADRID en @TheBridge_Tech 

🚨Para los que no vayáis, TRANQUILOS, seguramente el martes lo emitamos para todos vosotros :D https://t.co/fqaYsbyxl7",2022-06-26T13:10:35.000Z,1541046264539893760
87,1493264171705765890,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}","@HeavyMental_es @TheBridge_Tech @GuillermoDeHaro @Recuenco @Alienta ¡¡¡Que poco queda ya para el evento!!! 
@_miki te pillo en ""La Coru"" y nos hacemos un blablacar? podría salir un podcast dpm de ahí 😂. https://t.co/cptLyWZ7Ip",2022-06-22T11:07:02.000Z,1539565619728814082
88,1474204478983348227,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@TheBridge_Tech @LORIOTio @sesamehr_ @feending @uchceu Buenas, disculpad, se está emitiendo ya la charla sobre GOOGLE ADS desde cero??

No puedo acceder desde ZOOM",2022-06-21T16:14:58.000Z,1539280728978071553
89,874916978665938945,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}","¿Quieres aprender sobre #ciberseguridad? 👩‍💻

La aceleradora de #talento digital @TheBridge_Tech organiza esta tarde un taller en #Valencia en el que aprenderás a utilizar algunas herramientas básicas de la mano de los mejores profesores 👥

¡Regístrate! ✍ https://t.co/IhiitXLjHT https://t.co/SfcT0HbRow",2022-06-21T08:35:00.000Z,1539164971765989378
90,421798449,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Hoy @TheBridge_Tech a las 18:00: Taller Data Science Valencia: Mi primera aplicación de web de IA https://t.co/DbwCfYaaX3,2022-06-15T07:00:34.000Z,1536966880866586626
91,1088043591681871872,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 4, 'quote_count': 0}","Aquí estamos 😊 a punto de comenzar #LPCxMAD con @MercadonaTech en @TheBridge_Tech

Ga-na-zas!! 🙌 https://t.co/Z35gVk2i1x",2022-06-14T16:18:58.000Z,1536745017036918793
92,1162694149956603904,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","¡Lanzamos las becas @viewnext para estudiar #Cloud &amp; #DevOps ☁️! Si quieres formarte en una profesión con futuro y alta demanda, infórmate sobre las becas para estudiar un #bootcamp en @TheBridge_Tech 🙌 Solicita la tuya ➡ https://t.co/pvfZneLd1d https://t.co/li3VtNpZDo",2022-06-14T14:01:48.000Z,1536710498712006660
93,56674550,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}","@HeavyMental_es @TheBridge_Tech @Atorrerus @Mulder01198676 @joansabater @PesetJairo @pelayoarbues @adriskou @estodopornada No ha podido ser, otra vez será.  Gracias en cualquier caso por la iniciativa 😉",2022-06-13T19:16:51.000Z,1536427396437577728
94,1493264171705765890,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",@HeavyMental_es @TheBridge_Tech @Atorrerus @joansabater @PesetJairo @pelayoarbues @adriskou @estodopornada Están cotizadísimas!... las entradas  @HeavyMental_es son el Dogecoin del universo podcasting. #Tothemoooooon https://t.co/Ddn73iUJ0y,2022-06-13T15:10:50.000Z,1536365482680401921
95,55193695,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",@HeavyMental_es @TheBridge_Tech @Atorrerus @Mulder01198676 @joansabater @PesetJairo @adriskou @estodopornada yo que iba a hacer reventa...,2022-06-13T14:56:32.000Z,1536361884009615361
96,962578275162869760,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@HeavyMental_es @TheBridge_Tech @Atorrerus @Mulder01198676 @joansabater @pelayoarbues @adriskou @estodopornada Gracias por intentarlo pero las señales me dicen que no debía estar (mala suerte que trabajando 3h sueltas los lunes me haya pillado trabajando xdd). Me tocará esperarme a la edición de Valencia 🔥🤘😉,2022-06-13T12:18:02.000Z,1536321996367224838
97,18955785,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Lo conseguí!!! Gracias @TheBridge_Tech  @HeavyMental_es https://t.co/SOccLkT3dG,2022-06-13T11:42:21.000Z,1536313018321190912
98,15521945,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",@TheBridge_Tech @HeavyMental_es @Alienta ¡Y yo! Que buena forma de empezar la semana.,2022-06-13T11:38:00.000Z,1536311923423203331
99,10614452,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",@TheBridge_Tech @HeavyMental_es @Alienta ¡La tengo!,2022-06-13T11:34:19.000Z,1536310998319210496
0,1255794072280842240,"{'retweet_count': 2, 'reply_count': 4, 'like_count': 6, 'quote_count': 0}","Lo prometimos y han llegado gracias a @TheBridge_Tech ... últimas entradas para el podcast 27 en directo :D

cc @Atorrerus @Mulder01198676 @joansabater @PesetJairo @pelayoarbues @adriskou @estodopornada https://t.co/Aygpl489sQ",2022-06-13T11:33:09.000Z,1536310702876549123
1,1434890317640126469,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}","@HeavyMental_es @PesetJairo @TheBridge_Tech @GuillermoDeHaro @Recuenco @Alienta Inocente de mi, que lo daba por hecho...",2022-06-13T08:42:06.000Z,1536267654717132801
2,175063066,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",@HeavyMental_es @TheBridge_Tech @GuillermoDeHaro @Recuenco @Alienta ¡Gracias por contar con la comunidad! De aquí a llenar el wizink center hay un escaloncito...,2022-06-12T17:58:52.000Z,1536045384275050496
3,1255794072280842240,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}","@lahabitacioncr1 @Sergio_Berbis @kawenzotz @Nique_Brique @_miki @Recuenco @DavidAlayon Si @TheBridge_Tech tiene en Sevilla sede ahí que iremos seguro, ya somos amiguis :)",2022-06-12T10:19:09.000Z,1535929691051368448
4,7154412,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}",@PedroAeriaa @HeavyMental_es @TheBridge_Tech @GuillermoDeHaro @Alienta Guillermo en concreto.,2022-06-12T07:23:15.000Z,1535885427307069440
5,944737177,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 4, 'quote_count': 0}",@HeavyMental_es @TheBridge_Tech @GuillermoDeHaro @Recuenco @Alienta Me comentan por línea interna que habrá demostración estoica en vivo. https://t.co/GjdSjufM5M,2022-06-12T07:21:08.000Z,1535884891870863360
6,1255794072280842240,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",@adriskou @TheBridge_Tech @GuillermoDeHaro @Recuenco @Alienta Trabajando en tenerlo grabado para todos vosotros... informaremos!,2022-06-11T18:42:40.000Z,1535694017714847745
7,1255794072280842240,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 4, 'quote_count': 0}","@PesetJairo @TheBridge_Tech @GuillermoDeHaro @Recuenco @Alienta Jairo, a lo mejor damos sorpresa y lo emitimos.. no será igual pero estamos trabajando en ello para todos los que os habéis quedado fuera!!",2022-06-11T18:42:21.000Z,1535693940132806658
8,962578275162869760,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 3, 'quote_count': 0}",@HeavyMental_es @TheBridge_Tech @GuillermoDeHaro @Recuenco @Alienta Que pena no llegué a tiempo para conseguir entrada 🥲🥹 peeeero bueno como este podcast solo va to the moon seguro que hay más ocasiones! 🤞🏽🤘🏽,2022-06-11T18:02:51.000Z,1535683997837180929
9,1232105203,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 3, 'quote_count': 0}",@HeavyMental_es @TheBridge_Tech @GuillermoDeHaro @Recuenco @Alienta Shit! Estaba despistado y he llegado tarde a las entradas. 😭😭😭😭😭😭😭😭 https://t.co/eQYXrBaQrv,2022-06-11T17:24:58.000Z,1535674465677344770
10,457896514,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}","@HeavyMental_es @TheBridge_Tech @GuillermoDeHaro @Recuenco @Alienta Nah….yo soy un mindundi.

Pero vamos, que si SCL puede esperar, el tito Floren también. Hay prioridades.",2022-06-11T12:46:29.000Z,1535604382955360260
11,1255794072280842240,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 3, 'quote_count': 0}","@a_gallard @TheBridge_Tech @GuillermoDeHaro @Recuenco @Alienta Sabíamos que era Santiago, pero soñábamos con que fuera ""SuperLiga Champions League"" del líder supremo Floretino.",2022-06-11T12:43:09.000Z,1535603541498281986
12,457896514,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}","@HeavyMental_es @TheBridge_Tech @GuillermoDeHaro @Recuenco @Alienta Jajaja…sin duda!!
SCL es mucho más aburrido y ya lo tengo muy visto.

Nos vemos el 27, esa turra no me la pierdo!",2022-06-11T12:41:46.000Z,1535603195485081600
13,1255794072280842240,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 3, 'quote_count': 0}",@wmurphy @TheBridge_Tech @GuillermoDeHaro @Recuenco @Alienta @manuelcarrasco_ Somos los Bustamantes de la ciencia.,2022-06-11T12:38:29.000Z,1535602368011722752
14,15521945,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}","@HeavyMental_es @TheBridge_Tech @GuillermoDeHaro @Recuenco @Alienta Pero.. ¿que había? ¿dos entradas?

Tenéis más poder de convocatoria que @manuelcarrasco_",2022-06-11T12:36:40.000Z,1535601912896229378
15,1255794072280842240,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 3, 'quote_count': 0}","@a_gallard @TheBridge_Tech @GuillermoDeHaro @Recuenco @Alienta Alejandro, no se qué es SCL, pero diles que llegas el martes.

El lunes 27 lo pasas con nosotros... piénsalo, sólo en 2 semanas @Recuenco te podrá soltar la turra en directo, eso en SCL no lo van a tener.",2022-06-11T11:17:56.000Z,1535582097699753984
16,457896514,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}","@HeavyMental_es @TheBridge_Tech @GuillermoDeHaro @Recuenco @Alienta Grandes!!!! Ya en mi poder.

Se supone que estoy en SCL esa semana, pero…algo haremos! 💃 https://t.co/9BM2wPDTiu",2022-06-11T11:14:46.000Z,1535581300383531008
17,1255794072280842240,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",@enriquin @TheBridge_Tech @GuillermoDeHaro @Recuenco @Alienta ¿te ha hablado ya del libro chulo de @Recuenco y @GuillermoDeHaro? :D,2022-06-11T11:14:14.000Z,1535581167973548033
18,15653000,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}",@HeavyMental_es @TheBridge_Tech @GuillermoDeHaro @Recuenco @Alienta Donde tendrás las manos...,2022-06-11T11:12:02.000Z,1535580612505083906
19,1255794072280842240,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",@mtortosal @TheBridge_Tech @GuillermoDeHaro @Recuenco @Alienta Ahí nos vemos en 2 semanas!!,2022-06-11T11:11:48.000Z,1535580552786497536
20,1255794072280842240,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 6, 'quote_count': 0}","@TheBridge_Tech @GuillermoDeHaro @Recuenco @Alienta 🚨🚨🚨🚨 SOY MANCO, ES 27 DE JUNIO",2022-06-11T11:11:02.000Z,1535580361140453378
21,317352917,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}",@HeavyMental_es @TheBridge_Tech @GuillermoDeHaro @Recuenco @Alienta Yeeeeeeeepaaaaa!!!! https://t.co/LS7vXjqbH7,2022-06-11T11:10:49.000Z,1535580306845089792
22,1255794072280842240,"{'retweet_count': 2, 'reply_count': 1, 'like_count': 9, 'quote_count': 0}","Estamos súper felicides, y queremos adecer INFINITO a quiénes nos han dado estas oportunidades:

1/3) @TheBridge_Tech porque son unos catacracks en lo que hacen y en cómo lo hacen, y además nos han abierto su casa de par en par(están locos, dijeron a todo que sí).",2022-06-11T10:43:19.000Z,1535573385190813696
23,568101757,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",@HeavyMental_es @TheBridge_Tech @GuillermoDeHaro @Recuenco @Alienta 🫣😋🤤 https://t.co/e6dmoY8MK9,2022-06-11T10:42:38.000Z,1535573213282983937
24,15653000,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",@HeavyMental_es @TheBridge_Tech @GuillermoDeHaro @Recuenco @Alienta A la saca!,2022-06-11T10:39:29.000Z,1535572422333702147
25,1255794072280842240,"{'retweet_count': 14, 'reply_count': 13, 'like_count': 36, 'quote_count': 5}","🚨27/7 - 7:30PM - 🎙️PODCAST PRESENCIAL
📌MADRID, @TheBridge_Tech (Recoletos,15)
🤟🏻SÓLO 6⃣0⃣ ENTRADAS

🔞🍆🔝 ""EL SENTIDO DE LA VIDA YA NO ES 42""

🔗 https://t.co/bPRHcq3PCo

Invitado: @GuillermoDeHaro con @Recuenco ha escrito ""El pequeño libro de la filosofía estoica"" de @alienta",2022-06-11T10:35:58.000Z,1535571536186335233
26,1473907744671371268,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@TheBridge_Tech I have extensive experience Product Packaging &amp; Label Design knowledge. I'm Designing Unique Product Packaging Design, Label design, Logo, Flyer, Banner Ads &amp; Many more.
To contact me: https://t.co/MOW72Ser0w
Whatsapp: +8801645840100",2022-06-10T18:55:41.000Z,1535334908058488832
27,1162694149956603904,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Ayer celebramos el #OpenDay de @TheBridge_Tech y @uchceu en #Valencia 🤗¡Muchas gracias a todos los asistentes! Esperamos que hayáis descubierto vuestro gusto por la tecnología🧑‍💻 y el potencial que tenéis 🚀 #bootcamps #digitaltalent https://t.co/e8DfGnv09h,2022-06-09T13:29:43.000Z,1534890485415813122
28,1455515154133786625,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 7, 'quote_count': 0}","GRACIAS a @IronhackMAD @Letscoder_ @ISDICoders @TheBridge_Tech @lewagonspain por hacer posible el episodio que se viene mañana 🔥

𝗗𝗲𝘁𝗮𝗹𝗹𝗲𝘀 𝗱𝗲𝗹 𝗲𝘃𝗲𝗻𝘁𝗼:
📅 ¿Cuándo? - 9 Junio
⌚️¿Hora?: 18h
🚩¿Dónde?: Online a través de nuestro canal de Twitch

(link ⬇️) https://t.co/k1nFbwLlgL",2022-06-08T12:20:43.000Z,1534510733559488512
29,90148487,"{'retweet_count': 3, 'reply_count': 1, 'like_count': 5, 'quote_count': 0}","El martes 14 nos encontraremos con las #EmpresasResponsables que contribuyen a transformar vidas con alianzas solidarias.
¡Aquí presentamos a algunas de las que nos acompañarán!
Amparo Galbis, de @TheBridge_Tech 
Teresa Herreros, de  Cobertura solidaria
@SoniaPrideCom 
... https://t.co/GVDbmhdehy",2022-06-08T11:17:44.000Z,1534494884052213760
30,421798449,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Nuevo Evento: @TheBridge_Tech  Taller Data Science Valencia: Mi primera aplicación de web de IA 15/06/2022 https://t.co/DbwCfYaaX3,2022-06-02T18:20:53.000Z,1532427046403682304
31,541058739,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}","@GuillermoDeHaro @Gonzalomartin @Recuenco @Alienta @heavymental @TheBridge_Tech Segundo párrafo y ya he descubierto un juguete nuevo.
Feliz de ser el más ágrafo de la habitación 😜
https://t.co/tRr2jTJxg0",2022-05-31T14:44:39.000Z,1531647853348761601
32,541058739,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",@GuillermoDeHaro @Gonzalomartin @Recuenco @Alienta @heavymental @TheBridge_Tech Info sobre @Alienta con todos los horarios de sus autores firmando en #FeriaDelLibroMadrid2022 ;) https://t.co/UrQRMNStvO,2022-05-31T14:16:41.000Z,1531640813800783872
33,541058739,"{'retweet_count': 1, 'reply_count': 2, 'like_count': 3, 'quote_count': 0}","@GuillermoDeHaro @Gonzalomartin @Recuenco @Alienta @heavymental @TheBridge_Tech Un pequeño avance del libro, en la editorial @Alienta nos ponen los dientes largos con las primeras páginas
👇
https://t.co/8SO1QkPgYN",2022-05-31T14:13:25.000Z,1531639992174493696
34,541058739,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}",@GuillermoDeHaro @Gonzalomartin @Recuenco @Alienta @heavymental @TheBridge_Tech 🙏,2022-05-31T11:58:03.000Z,1531605926272282627
35,7154412,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",@Gonzalomartin @DigitalBourne @GuillermoDeHaro @Alienta @heavymental @TheBridge_Tech @EventbriteES Silenzio Stampa. https://t.co/QFGHNtDxUC,2022-05-31T11:43:03.000Z,1531602152887619587
36,541058739,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",@Gonzalomartin @GuillermoDeHaro @Recuenco @Alienta @heavymental @TheBridge_Tech @EventbriteES Es así.,2022-05-31T11:42:58.000Z,1531602132138438658
37,7631142,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 3, 'quote_count': 0}",@DigitalBourne @GuillermoDeHaro @Recuenco @Alienta @heavymental @TheBridge_Tech @EventbriteES La mafia tiene sus reglas. This thing of us.,2022-05-31T11:41:27.000Z,1531601751056470016
38,541058739,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 3, 'quote_count': 0}","@Gonzalomartin @GuillermoDeHaro @Recuenco @Alienta @heavymental @TheBridge_Tech No sufras, podía ser peor: si no es por @EventbriteES ni me entero.
Lo más gracioso es que el jueves pasado estuve en una presentación de un libro en @TheBridge_Tech y no soltaron prenda :)",2022-05-31T11:40:48.000Z,1531601583984844802
39,7631142,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}",@DigitalBourne @GuillermoDeHaro @Recuenco @Alienta @heavymental @TheBridge_Tech A mi es que no me invitan a nada. He quedado como un influencer de pacotilla.,2022-05-31T11:37:02.000Z,1531600636646674433
40,541058739,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","@GuillermoDeHaro @Gonzalomartin @Recuenco @Alienta @heavymental @TheBridge_Tech Alguna pista para navegantes:
https://t.co/XvXCl6HN6F",2022-05-31T11:34:31.000Z,1531600004074426369
41,541058739,"{'retweet_count': 0, 'reply_count': 3, 'like_count': 2, 'quote_count': 0}","@GuillermoDeHaro @Gonzalomartin @Recuenco @Alienta Jajaja cómo lo sabes. 
Ya he visto que se han agotado todas las entradas en la presentación junto con la grabación de @heavymental en @TheBridge_Tech.
Guillermo, la legión de seguidores necesita saber caseta y día de la #FLM2022 #FeriaDelLibroMadrid2022 en la que firmas ;)",2022-05-31T11:33:52.000Z,1531599841276706817
42,541058739,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 6, 'quote_count': 0}","La historia relaciona el paseo de Recoletos, la #FeriaDelLibro y la @BNE_biblioteca.
El jueves pasado asistí a la presentación de “El libro de la inteligencia colectiva” #Iclibro de @arey en la sede de @TheBridge_Tech al lado del @Cafegijon acompañado de @tiscar y @nodosenlared. https://t.co/LTYwgg3yd8",2022-05-30T12:16:21.000Z,1531248145656688641
43,1088043591681871872,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 2}","Si aún estás con el buen recuerdo de la charla de @MercadonaTech en #LPCMAD22, tenemos second round en junio:

🎙️ #LPCxMAD sobre el ciclo de vida de Objetivos en Mercadona Tech.
🗓️ Martes 14 junio, 18.30h
📌 @TheBridge_Tech
🙋 ¡Aforo limitado! Apúntate en: https://t.co/YRVNBg6IWn",2022-05-30T11:25:00.000Z,1531235220501897218
44,15993641,"{'retweet_count': 3, 'reply_count': 0, 'like_count': 7, 'quote_count': 0}","Ayer fue un día entrañable, presentando el #LibroIC con @tiscar y @nodosenlared en @TheBridge_Tech. ¡¡Nivelazo!! Preguntas retadoras, conversación nutriente, y asistentes de lujo. ¡Hemos estado 2 horas conversando! No se puede pedir más. Gracias a todo/as https://t.co/MjYX5zIa8J",2022-05-27T08:24:07.000Z,1530102538015592448
45,103409751,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",@tiscar @arey @TheBridge_Tech @nodosenlared Vaya cracks os habéis juntado💪😉,2022-05-26T21:22:41.000Z,1529936081273208847
46,148160316,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}","Gran #libro de @arey 

Gracias por tan valiosa y profunda aportación, posibles soluciones y propuestas de aplicación

presentación en @TheBridge_Tech https://t.co/JYHdfdfyFz",2022-05-26T18:18:54.000Z,1529889830376722433
47,29497240,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",@juanjobrizuela @tiscar @arey @TheBridge_Tech @nodosenlared Ni lo dudes ;-),2022-05-26T15:53:23.000Z,1529853209870745600
48,10575102,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 3, 'quote_count': 0}",@c_magro @tiscar @arey @TheBridge_Tech @nodosenlared cuidadme a Amalio plis ;),2022-05-26T15:37:50.000Z,1529849297105215493
49,29497240,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",@tiscar @arey @TheBridge_Tech @nodosenlared yo soy más prêt à porter ;-),2022-05-26T15:23:48.000Z,1529845766453436418
50,4628161,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",@c_magro @arey @TheBridge_Tech @nodosenlared Ya sabía yo que el público era de lujo 😉,2022-05-26T15:19:39.000Z,1529844720783998977
51,29497240,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}",@tiscar @arey @TheBridge_Tech @nodosenlared Ahí nos vemos ;-),2022-05-26T15:15:13.000Z,1529843607750025217
52,4628161,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 7, 'quote_count': 0}",Esta tarde estaré acompañando a @arey en la presentación de su libro sobre Inteligencia Colectiva en @TheBridge_Tech junto a @nodosenlared y un público de lujo https://t.co/Mmxexzt7Fo,2022-05-26T15:14:12.000Z,1529843349200551937
53,15993641,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 9, 'quote_count': 2}",Ayer fue 1ra presentación del #LibroIC bajo el abrigo de @zuloark y con la compañía de @rosajpereda y @tutuytu. Unas 20 personas y fue estupendo. Mil gracias a todo/as. Hoy seguimos por #Madrid. 2da presentación en @TheBridge_Tech a las 18:30: https://t.co/OVzv1SdR7x https://t.co/9L9DsQ4EYE,2022-05-26T09:26:15.000Z,1529755786129326082
54,163586106,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}","¿Te gustaría explorar el sector #tech? Ven a los talleres que organiza @TheBridge_Tech en @ENCamaraSevilla
 
🗓️26 Mayo 👉​ Taller #Ciberseguridad
🗓️30 Mayo👉​ Taller #DesarrolloWebFullStack
🗓️31 Mayo 👉​Taller #DataScience

¡Inscríbete ahora! ⤵️​
https://t.co/9r5ZHRKwOs https://t.co/bbKEDUkY6Y",2022-05-24T09:51:32.000Z,1529037374340177920
55,1528649918306557952,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Terminando el desafio de tripulaciones en @TheBridge_Tech,2022-05-23T11:18:42.000Z,1528696920729956352
56,41545659,"{'retweet_count': 3, 'reply_count': 0, 'like_count': 6, 'quote_count': 0}","""El libro de la inteligencia colectiva""  https://t.co/tUyIEoFlP9 artículo de @tiscar sobre la presentación que del libro de @arey haremos esta semana en @TheBridge_Tech 
Plazas limitadas, inscripciones en https://t.co/Oht7sRlBPh https://t.co/wICvbVbVqi",2022-05-23T08:15:36.000Z,1528650844094271490
57,4628161,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 2, 'quote_count': 1}",Este jueves nos vemos en @TheBridge_Tech para hablar sobre inteligencia colectiva a propósito del nuevo libro de @amaliorey y la compañía de @nodosenlared. En el blog avanzo algunos detalles: https://t.co/rVXQw1TTf2 https://t.co/Mmxexzt7Fo,2022-05-23T08:01:09.000Z,1528647207594909696
58,987388686,"{'retweet_count': 3, 'reply_count': 0, 'like_count': 8, 'quote_count': 0}","Conoce las 25 ofertas de #empleo de la empresa sevillana @Galgus, creadora de tecnología #WiFi de primer nivel mundial, y descubre también ofertas de empleo en #Sevilla de @PFDrive @HotelColonGM  @GrupoElecnor @TheBridge_Tech @beteling, etc. Ver más: https://t.co/9lJwB9yIAl https://t.co/k8bFhZV5tx",2022-05-23T07:38:11.000Z,1528641426975760389
59,15993641,"{'retweet_count': 3, 'reply_count': 0, 'like_count': 4, 'quote_count': 1}",#LastMinute La 2da presentación del #LibroIC en #Madrid será este jueves (18:30) en @TheBridge_Tech acompañados por Tíscar Lara (@tiscar) y Mario López de Ávila (@nodosenlared). +Info e inscripciones aquí: https://t.co/OVzv1SdR7x,2022-05-23T07:25:47.000Z,1528638307516694529
60,1162694149956603904,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Esta es la historia de Isis🤗 que decidió hacer un cambio en su vida profesional haciendo el #bootcamp de #uxui. Ahora, compagina su trabajo con el de Teacher Assistant en @TheBridge_Tech. El camino es duro pero seguro dará sus frutos👩‍💻¡Gracias Isis por compartir tu experiencia! https://t.co/1UHKZW0UxN",2022-05-18T15:23:22.000Z,1526946552492789760
61,1162694149956603904,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Gracias @victorianoI y equipo por el análisis con @graphext de los datos en educación y tecnología que vimos ayer en la primera charla de #letstalkabouteducation en @TheBridge_Tech y que pudimos debatir con @ikerarceseco Sin duda aprendimos mucho ¡Volved cuando queráis! 🧵Hilo 📊 https://t.co/wZSVGve1sn https://t.co/bLxwCvBQN5,2022-05-18T11:26:31.000Z,1526886949839065088
